biomass,minProd,maxProd,ko1,ko2,ko3,ko4,ko5
1.11104292034886,1.15854191199997,1.16197077158379,EX_fum_e/FUMtex,TALA,EX_lac__L_e/L_LACtex/L_LACt2rpp,FUM,F6PP
1.11104292034886,1.15854191199995,1.16197077158405,EX_fum_e/FUMtex,TALA,FUM,F6PP,EX_mal__L_e/MALtex
1.11104292034886,1.15854191199997,1.16197077158314,EX_fum_e/FUMtex,EDA/EDD,FUM,F6PP,EX_mal__L_e/MALtex
1.11104292034886,1.15854191200004,1.1619707715841,EX_fum_e/FUMtex,EDA/EDD,FUM,F6PP,IPDDI
1.11104292034885,1.15854191199994,1.16197077158127,EX_fum_e/FUMtex,FBA,FUM,F6PP,IPDDI
1.11104292034886,1.15854191200003,1.16082781838798,EX_fum_e/FUMtex,FBA,FUM,ASPT,F6PP
1.11104292034885,1.158541912,1.1608278183886,EX_fum_e/FUMtex,FUM,ASPT,EX_dha_e/DHAtex/DHAtpp,F6PP
1.11104292034887,1.15854191199999,1.16082781838754,EX_fum_e/FUMtex,FUM,EX_ser__L_e/SERtex,ASPT,EX_dha_e/DHAtex/DHAtpp
0.373506274549897,0.389482812000005,0.389845167467691,EX_fum_e/FUMtex,FUM,EX_ser__L_e/SERtex,ASPT,EX_o2_e/O2tex
0.373506274549895,0.389482811999993,0.389845167468806,EX_fum_e/FUMtex,FUM,ASPT,G3PT,EX_o2_e/O2tex
1.11104292034886,1.15854191199994,1.16082781838764,EX_fum_e/FUMtex,TKT1,FUM,ASPT,G3PT
1.11104292034886,1.15854191200002,1.16197077158093,EX_fum_e/FUMtex,TKT1,FUM,G3PT,EX_glyald_e/GLYALDtex/GLYALDtpp
1.11104292034886,1.15854191200001,1.16197077158053,EX_fum_e/FUMtex,TKT1,FUM,EX_ser__L_e/SERtex,EX_glyald_e/GLYALDtex/GLYALDtpp
0.986585906249657,1.02871430799997,1.03659557451575,EX_fum_e/FUMtex,FUM,EX_ser__L_e/SERtex,EX_glyald_e/GLYALDtex/GLYALDtpp,TPI
0.986585906249661,1.02871430800007,1.03659557451708,EX_fum_e/FUMtex,EX_val__L_e/VALtex,FUM,EX_glyald_e/GLYALDtex/GLYALDtpp,TPI
1.11104292034885,1.158541912,1.16197077158439,EX_fum_e/FUMtex,EX_val__L_e/VALtex,FUM,EX_dha_e/DHAtex/DHAtpp,EX_glyald_e/GLYALDtex/GLYALDtpp
1.11104292034886,1.158541912,1.16197077158314,EX_fum_e/FUMtex,EX_val__L_e/VALtex,FUM,EX_dha_e/DHAtex/DHAtpp,EX_urea_e/AGMT/UREAtpp/UREAtex
0.960751679267721,2.17955822388902,2.25296695520137,EX_ac_e/ACtex,EX_fum_e/FUMtex,EX_val__L_e/VALtex,FUM,EX_urea_e/AGMT/UREAtpp/UREAtex
0.960751679267725,2.17955822385601,2.25296695521939,EX_ade_e/ADEtex/ADEt2rpp,EX_ac_e/ACtex,EX_fum_e/FUMtex,EX_val__L_e/VALtex,FUM
1.11104292034885,1.15854191199999,1.16197077157995,EX_ade_e/ADEtex/ADEt2rpp,EX_fum_e/FUMtex,EX_val__L_e/VALtex,FUM,EX_5dglcn_e/5DGLCNtex/5DGLCNt2rpp
1.11104292034886,1.15854191200002,1.16197077158168,EX_fum_e/FUMtex,EX_val__L_e/VALtex,FUM,PPA2,EX_5dglcn_e/5DGLCNtex/5DGLCNt2rpp
1.09449194569256,1.14123156479999,1.1550245002667,EX_fum_e/FUMtex,EX_val__L_e/VALtex,FUM,EX_for_e/FORtex,PPA2
1.09449194569256,1.14123156479998,1.15502450026131,EX_fum_e/FUMtex,EX_glcn_e/GLCNtex,FUM,EX_for_e/FORtex,PPA2
0.37350627454989,0.389482812000002,0.390207522937564,EX_fum_e/FUMtex,EX_glcn_e/GLCNtex,FUM,PPA2,EX_o2_e/O2tex
0.373506274549895,0.389482811999998,0.390207522937925,EX_fum_e/FUMtex,FUM,PPA2,EX_12ppd__S_e/12PPDStex/12PPDStpp,EX_o2_e/O2tex
1.11104292034886,1.15854191200001,1.16197077158395,EX_fum_e/FUMtex,TALA,FUM,PPA2,EX_12ppd__S_e/12PPDStex/12PPDStpp
1.11104292034887,1.15854191200002,1.16197077158316,EX_fum_e/FUMtex,TALA,EX_orn_e/ORNtex,FUM,EX_12ppd__S_e/12PPDStex/12PPDStpp
0.986585906249659,1.02871430799995,1.03659557451581,EX_fum_e/FUMtex,EX_orn_e/ORNtex,FUM,EX_12ppd__S_e/12PPDStex/12PPDStpp,TPI
